epoch,step,train_loss,val_acc1,val_acc2
89,37749,0.4031349718570709,,
89,37799,0.32889029383659363,,
89,37849,0.41359999775886536,,
89,37899,0.3416558504104614,,
89,37949,0.274191290140152,,
89,37979,,116.7786636352539,116.48400115966797
90,37999,0.2760795056819916,,
90,38049,0.3213895559310913,,
90,38099,0.49054306745529175,,
90,38149,0.36413073539733887,,
90,38199,0.2781533896923065,,
90,38249,0.41999906301498413,,
90,38299,0.32331568002700806,,
90,38349,0.4302324056625366,,
90,38399,0.31816184520721436,,
90,38401,,116.4173355102539,116.12666320800781
91,38449,0.30544862151145935,,
91,38499,0.43758827447891235,,
91,38549,0.3738146424293518,,
91,38599,0.393291711807251,,
91,38649,0.49482274055480957,,
91,38699,0.35077571868896484,,
91,38749,0.3821979761123657,,
91,38799,0.321390300989151,,
91,38823,,116.5653305053711,116.00800323486328
92,38849,0.32295626401901245,,
92,38899,0.3424255847930908,,
92,38949,0.40438610315322876,,
92,38999,0.38370388746261597,,
92,39049,0.3065055012702942,,
92,39099,0.4116576611995697,,
92,39149,0.26725268363952637,,
92,39199,0.33667367696762085,,
92,39245,,116.45733642578125,115.99466705322266
93,39249,0.2862386703491211,,
93,39299,0.29688388109207153,,
93,39349,0.4626932740211487,,
93,39399,0.33434200286865234,,
93,39449,0.3021618723869324,,
93,39499,0.4636225402355194,,
93,39549,0.2808973789215088,,
93,39599,0.38981348276138306,,
93,39649,0.4982107877731323,,
93,39667,,116.2760009765625,116.40133666992188
94,39699,0.24889256060123444,,
94,39749,0.21703776717185974,,
94,39799,0.2718364894390106,,
94,39849,0.3745824992656708,,
94,39899,0.32902976870536804,,
94,39949,0.39408600330352783,,
94,39999,0.3397182822227478,,
94,40049,0.2363380491733551,,
94,40089,,116.7066650390625,116.3106689453125
95,40099,0.25908416509628296,,
95,40149,0.3370082378387451,,
95,40199,0.2874457836151123,,
95,40249,0.3889152407646179,,
95,40299,0.3591610789299011,,
95,40349,0.363243967294693,,
95,40399,0.40166938304901123,,
95,40449,0.2848081588745117,,
95,40499,0.31002068519592285,,
95,40511,,116.49600219726562,116.1346664428711
96,40549,0.36836913228034973,,
96,40599,0.44226744771003723,,
96,40649,0.34257039427757263,,
96,40699,0.35300591588020325,,
96,40749,0.27912914752960205,,
96,40799,0.3936360478401184,,
96,40849,0.3121681213378906,,
96,40899,0.36535078287124634,,
96,40933,,116.6586685180664,116.1866683959961
97,40949,0.2844788134098053,,
97,40999,0.2807330787181854,,
97,41049,0.3688744604587555,,
97,41099,0.3303619921207428,,
97,41149,0.2637314796447754,,
97,41199,0.509909987449646,,
97,41249,0.3500421345233917,,
97,41299,0.19648313522338867,,
97,41349,0.3456456661224365,,
97,41355,,116.34933471679688,115.8239974975586
98,41399,0.33836475014686584,,
98,41449,0.3876972794532776,,
98,41499,0.2821040451526642,,
98,41549,0.37096625566482544,,
98,41599,0.3991122245788574,,
98,41649,0.3520115911960602,,
98,41699,0.3421967029571533,,
98,41749,0.32854026556015015,,
98,41777,,116.70933532714844,116.4626693725586
99,41799,0.3531205952167511,,
99,41849,0.2857648432254791,,
99,41899,0.3186567723751068,,
99,41949,0.42896848917007446,,
99,41999,0.33866310119628906,,
99,42049,0.2903127074241638,,
99,42099,0.355793833732605,,
99,42149,0.33948132395744324,,
99,42199,0.3325529992580414,,
99,42199,,116.39199829101562,115.77200317382812
